id tweet length hashtag_% mentions_% stop_words_% uppercase_% sent_count has_url
95457 "biggbosstelugu2 let include @user tweet business head star maa network don’t know know biggboss team host hurting audience emotion   biggbosstelugu2" 0.8375 0.06666666666666667 0.03333333333333333 0.36666666666666664 0.03333333333333333 1 0
24930 "dallas#policewoman kill neighbor apartment go wrong officer shoot man apartment involve 2017 shooting suspect devastate say dallas police officer add sorry family" 1.0791666666666666 0.023255813953488372 0.0 0.3953488372093023 0.06976744186046512 5 1
15938 smack 0.06666666666666667 0.0 0.0 0.0 0.3333333333333333 1 1
45712 "breaking week long trial linn county jury convict gregory davis degree murder connection carrie davis homicide take place year ago url" 0.7875 0.03225806451612903 0.0 0.2903225806451613 0.0967741935483871 2 1
70840 "kavanaugh wild claim 36 year ago grope evolve rape violent sexual event url soros base org support blm antifa etc unbeievable" 0.7333333333333333 0.030303030303030304 0.0 0.2727272727272727 0.12121212121212122 3 1
53563 "kznlt enjouji prototype character brand thing love roll horrible package feed directly baby subconscious" 0.7541666666666667 0.03225806451612903 0.0 0.4838709677419355 0.03225806451612903 1 0
59432 "silsilabadallterishtonka tag fill appreciation @user    watch serial want appreciation aditi underrated start worth appreciation 👏 👏 👏" 1.0041666666666667 0.027777777777777776 0.027777777777777776 0.4166666666666667 0.05555555555555555 1 0
21454 "beto betoforsenate betoorourke betofortx   willie nelson laugh conservative upset" 0.4625 0.26666666666666666 0.0 0.26666666666666666 0.06666666666666667 2 1
83155 "hiac   damn matt hardy randy orton hell cell match woooo hope okay" 0.42083333333333334 0.047619047619047616 0.0 0.38095238095238093 0.09523809523809523 4 0
69576 "@user school shooting controversial want gun control" 0.2833333333333333 0.0 0.1111111111111111 0.0 0.1111111111111111 2 0
49139 "@user @user delauro police lineup identify bag lady pick everytime proof conn voter incompetent vote vast voter fraud conspiracy vote woman gross" 1.0458333333333334 0.0 0.041666666666666664 0.4583333333333333 0.041666666666666664 3 0
76669 "@user coffee spit spartacus moment   see film" 0.2625 0.0 0.1 0.2 0.1 2 0
58995 "family friend tell   bad shit bf gf right" 0.44583333333333336 0.0 0.043478260869565216 0.5652173913043478 0.08695652173913043 2 0
88490 "christineblaseyford kavanaugh accuser liberal try time confirmjudgekavanaugh" 0.4583333333333333 0.3333333333333333 0.0 0.25 0.16666666666666666 1 1
77101 "@user fellow democrats want @user 🦅 🇺 🇸 @user good america purely politic dov hikind democratic ny assemblyman" 0.7041666666666667 0.0 0.10714285714285714 0.17857142857142858 0.17857142857142858 2 1
86917 "osho quote @user listen continuously give hint small voice shout true little silent start feel way person try url" 1.0666666666666667 0.0392156862745098 0.0196078431372549 0.4117647058823529 0.058823529411764705 7 1
78472 "yyc @user   look hockey player age ability humboldt tribute game sunday 9/16 arrive 2 p.m. dress participate opening ceremony contact lindsay.clothier@user interested weplayforthem humboldtstrong hockeyisfamily gonuck" 1.1 0.15151515151515152 0.030303030303030304 0.2727272727272727 0.06060606060606061 4 0
17798 "conservative brexit put britain   send chill spine uk" 0.37083333333333335 0.2857142857142857 0.0 0.35714285714285715 0.07142857142857142 2 0
71873 "gamer follow @user twitter twitch play @user blackops4 blackout help support twitter twitch remember supportforsupport supportallstreamer" 0.8916666666666667 0.21875 0.0625 0.40625 0.09375 2 1
30247 "quicktip find people work company industry interested   know lot people send resume info@user message right url" 0.8083333333333333 0.027777777777777776 0.0 0.4444444444444444 0.1111111111111111 3 1
81150 "liberallogic liberal way" 0.20416666666666666 0.2857142857142857 0.0 0.2857142857142857 0.14285714285714285 1 1
46444 "arianaasesina holy shit fucking asshole blame death sad today fault overdose die end stop want blame fucker" 1.1 0.021739130434782608 0.0 0.41304347826086957 0.0 7 0
60587 "@user hide ugly personality bad" 0.2625 0.0 0.08333333333333333 0.4166666666666667 0.08333333333333333 2 0
70569 bitch 0.08333333333333333 0.0 0.0 0.3333333333333333 0.3333333333333333 1 1
59200 "georgetown classmate say leave accuser absolutely nuts   url judge kavanaugh""@user @user @user abc cbs democrats liberal woman mondaymotivation mondaymorning veteran law maga gop cnn msnbc nbc mom blackwoman bet" 0.9916666666666667 0.6333333333333333 0.06666666666666667 0.03333333333333333 0.4 1 1
30900 "@user @user @user refer lollygag gun control kid slaughter school" 0.4791666666666667 0.0 0.15 0.45 0.15 1 0
44546 "@user @user @user @user @user @user @user @user @user shocked learn human trafficker gun   probably illegal   need gun control   worry actual crime   pic black gun bad" 0.9666666666666667 0.0 0.225 0.175 0.25 5 0
53982 "weloveseungcheol @user    happy proud work train seventeen member wonderful incredible love u ㅠㅠ 💕" 0.8125 0.02702702702702703 0.02702702702702703 0.5135135135135135 0.16216216216216217 4 1
37884 "chequer violation democracy   standup4brexit   @user @user @user   people respect" 0.5083333333333333 0.1 0.15 0.4 0.2 2 1
15079 "session tell chicago want shooting death listen aclu antifa blacklivesmatter" 0.4875 0.4375 0.0 0.0 0.125 1 1
51628 "conservative @user   clown" 0.18333333333333332 0.14285714285714285 0.14285714285714285 0.14285714285714285 0.2857142857142857 2 1
30899 "voice head transfer money credit card bullshit buy pay" 0.43333333333333335 0.0 0.0 0.42857142857142855 0.09523809523809523 1 0
99680 "levi strauss afraid unpopular stand support great good   shut manufacturing america   news story happen maybe right unpopular" 1.0416666666666667 0.0 0.0 0.4186046511627907 0.023255813953488372 4 1
38628 "@user $ 500,000 wedding clinton know good" 0.275 0.0 0.1 0.3 0.1 2 0
40110 "kid beat paraplegic trump boy   leave teach child hate violence   school teacher democrats liberal walkaway mom mother nea teachthemyoung christian catholic jews evangelical family blackwomen blacktwitter black news medium disabled maga" 1.1833333333333333 0.8181818181818182 0.0 0.0 0.09090909090909091 3 1
50310 "0 9 b-1 j-1 r-1 b-2 q-2 b-3 bx-3 b-4 rb-4 z-4 b-5 q-5 b-6 h-6 b-7 h-7 ut-7 b-8 20:59:36" 0.45 0.0 0.0 0.0 0.8571428571428571 1 0
84101 "askally adore great person care ❤ ️" 0.425 0.05 0.0 0.6 0.1 1 0
84876 "doj employee resister r look conservative license plate home address legal detail lexisnexis 2give dem socialist antifa project veritas.but worry govt history political opponent list oppress 🙄" 1.075 0.027777777777777776 0.0 0.25 0.05555555555555555 1 1
57425 "kelly mcparland late floor crosser tell truth liberal like hearing url" 0.4083333333333333 0.06666666666666667 0.0 0.13333333333333333 0.13333333333333333 1 1
83262 "greatawakene qanon patriotsunited wwg1wga areyouawake   awake clearly ❤ ️ 🧡 💛 💚   check video url" 0.55 0.2631578947368421 0.0 0.10526315789473684 0.5263157894736842 1 1
46777 "boycottlevis late 1990 levi resource attack gun right 1999 company give $ 100,000 gun control group pax follow $ 250,000 donation 2000 $ 100,000 2001" 0.9625 0.025 0.0 0.375 0.05 3 1
54053 fuck 0.125 0.0 0.0 0.2 0.2 2 1
15998 "get bitch" 0.09166666666666666 0.0 0.0 0.5 0.0 1 0
62945 "@user @user @user get pretty deep debate friend tell latinos trump black trump pay supporter 😂 say mean antifa pay domestic terrorist say   anti fascist say fascist kid" 1.225 0.0 0.05263157894736842 0.43859649122807015 0.10526315789473684 2 0
96457 "antifa note protest civility    socialism aka communism win inherently evil unsustainable" 0.6333333333333333 0.04 0.0 0.4 0.04 4 1
85977 "gmm roastmycat hi @user   fiona 10 week old fall asleep weird place" 0.4375 0.1 0.05 0.25 0.1 3 1
70841 "@user omg real happen peru like 40 year ago inti devaluate fucking comoletely change coin system money worthless i-" 0.8458333333333333 0.0 0.02702702702702703 0.4594594594594595 0.02702702702702703 2 0
46139 "conservatism101    disagreement conservative conservative debate honestly integrity get today matter fundamentally dishonest people" 1.0416666666666667 0.05714285714285714 0.0 0.42857142857142855 0.02857142857142857 5 1
99009 "halloween sign read creepingup wood wall decoration tmtinsta cwsign   url @user" 0.4875 0.2222222222222222 0.05555555555555555 0.05555555555555555 0.1111111111111111 1 1
66388 "huniachiweek matter go today past day situation permanent god go change life good trust believe able read" 0.9041666666666667 0.025 0.0 0.45 0.025 4 1
91217 "@user point contention   decide group end talent decide hire hot trash mike mccoy wilks able defense line correctly head" 0.9916666666666667 0.0 0.02127659574468085 0.48936170212765956 0.02127659574468085 4 0
91994 lack 0.15416666666666667 0.0 0.0 0.625 0.125 1 1
58751 "maga    expect censorship" 0.14166666666666666 0.2 0.0 0.2 0.4 1 1
80947 "apparently committed go new level key   fuck   curiosity kill cat(hy" 0.48333333333333334 0.0 0.0 0.3333333333333333 0.09523809523809523 3 0
99253 "ne need check dentist find perfect work record child care facility check online kind licensed professional free" 0.8333333333333334 0.025 0.025 0.45 0.05 3 1
40386 "@user @user @user @user shooting virginia   jacksonville shooter get gun maryland poster child gun control   good   crap" 0.8958333333333334 0.0 0.1111111111111111 0.3333333333333333 0.16666666666666666 5 0
58742 "amnesty_international violation international human right law pass strong gun_control url @user" 0.5458333333333333 0.10526315789473684 0.05263157894736842 0.3157894736842105 0.21052631578947367 1 1
39752 "@user chuck schumer cousin niece obviously dnc conspiracy nixon deep state zionist plot big comedy hell today conspiracy theory" 0.9916666666666667 0.0 0.023255813953488372 0.4186046511627907 0.046511627906976744 5 0
25262 "godspraiseroom god keep storm rock boat let submit know end beginning" 0.75 0.027777777777777776 0.0 0.6111111111111112 0.027777777777777776 1 1
17703 "spaldo guy   godson" 0.14583333333333334 0.125 0.0 0.5 0.0 2 0
98916 "antifa bedfellow democratic socialists america dsa jamesokeefe expose insert government attempt bring america   trump maga 🇺 🇸 deepstate" 0.8583333333333333 0.21428571428571427 0.0 0.35714285714285715 0.14285714285714285 1 1
18709 "cnn ruthlessly continue fakenew onslot honest analysis right   url tcot cnn nra massshoote cnnisfakenew conservative fakenewsmedia fakenew pba fakenewscnn" 0.8 0.5454545454545454 0.0 0.045454545454545456 0.2727272727272727 4 1
26026 "brexit barometer labour fail capitalise conservative fail kantar nearly third uk believe government handle brexit negotation poorly" 0.7541666666666667 0.037037037037037035 0.0 0.2962962962962963 0.07407407407407407 2 1
32190 "@user antifa ts level influence scary" 0.2 0.0 0.125 0.125 0.25 2 0
27550 "@user account quasi anonymous completely anon twitter ban quasi anon anon account tweet insane shit drown twitter bullshit ban" 1.1 0.0 0.02127659574468085 0.46808510638297873 0.06382978723404255 5 0
68539 "maga alert joe biden trump supporter dreg society video url @user" 0.375 0.125 0.0625 0.125 0.25 1 1
93643 "$ cerc boyd 1 stock sole holder stock hedge fund track" 0.4166666666666667 0.047619047619047616 0.0 0.42857142857142855 0.09523809523809523 3 1
99120 "@user @user @user @user @user @user @user @user @user @user @user @user @user @user city chicago democrat run strict gun control nation   😂 point notthatbright" 0.875 0.02857142857142857 0.4 0.22857142857142856 0.42857142857142855 3 1
24040 "liberal pathetic   innocent prove guilty mean   democrats look party need rapist hang   kavanaughisinnocent walkawayfromdemocrat liberallie straight pitts hell 🔥" 1.0083333333333333 0.1388888888888889 0.0 0.3888888888888889 0.16666666666666666 5 1
85436 "trump thing entertaining thank twitter" 0.30416666666666664 0.16666666666666666 0.0 0.5 0.08333333333333333 2 1
73516 "$ 10 million reallocate fema ice guy give zero shit name trump mid atlantic" 0.6083333333333333 0.0 0.0 0.2962962962962963 0.1111111111111111 5 1
88905 "fortnitebattleroyale xboxshare @user    ban cheating scum   literally invisible" 0.425 0.15384615384615385 0.07692307692307693 0.23076923076923078 0.15384615384615385 2 1
52955 "read man invent bulb see failure differently 5000 new wayz differently genius" 0.5833333333333334 0.038461538461538464 0.0 0.5 0.038461538461538464 1 0
33452 "2aunfettered repeal gun control law government use people able" 0.49166666666666664 0.045454545454545456 0.0 0.45454545454545453 0.045454545454545456 3 1
13276 "good thing responsible marines   pretty sure group antifa member run fast direction help let eld senior   thank @user   salute ❗ ️   @user @user   @user" 0.9916666666666667 0.0 0.09523809523809523 0.2857142857142857 0.14285714285714285 2 1
26462 "fordtheatre   right cue gofundme acct set person new liberal   mode bribery payoff @user     investigate gofundme   new outlet   slush fund comey mccabe strzok" 0.9708333333333333 0.13157894736842105 0.02631578947368421 0.39473684210526316 0.02631578947368421 3 0
94339 "christian twitter facebook silence conservative christians censor darkness take help grow live faith aloud prayer warrior help grow movement" 1.05 0.023255813953488372 0.0 0.3953488372093023 0.023255813953488372 6 1
23786 "6ix9ine aus den speakern fick deine political correctness" 0.24166666666666667 0.0 0.0 0.0 0.0 1 0
27371 "fall fashion trend coat color url look airdrie calgary lethbridge toronto vancouver princegeorge" 0.6041666666666666 0.55 0.0 0.1 0.1 2 1
88670 "republicans wallin budget go loose pres.trump follower u r support" 0.48333333333333334 0.05 0.0 0.35 0.15 2 1
54391 "gmm roastmycat hi @user   fiona 10 week old fall asleep weird place" 0.4375 0.1 0.05 0.25 0.1 3 1
42112 "sesamestreet bertandernie conversation unattractive creator say create character gay attack" 0.6291666666666667 0.08695652173913043 0.0 0.4782608695652174 0.0 2 0
37740 "serenawilliam painful watch listen" 0.375 0.0625 0.0 0.625 0.0 1 0
72405 "colinkapernaeck sit ass complain time black people die hard white liberal think cause aka @user wake heck stfu colin civil right hero martyr near" 1.075 0.02 0.02 0.46 0.04 4 0
20780 "danganronpav3 claim mastermind believe think mastermind evidence suggest evidence suggest" 0.9083333333333333 0.02702702702702703 0.0 0.3783783783783784 0.05405405405405406 3 0
38820 "monbebeselcaday beautiful" 0.15416666666666667 0.2 0.0 0.4 0.2 1 1
82913 "lockhimupnow maga qanon @user good president" 0.23333333333333334 0.375 0.125 0.125 0.375 1 1
97383 "@user goodbyenfl 👋 great player marxist nix sport league display support bs oppression narrative goodbyenike" 0.7416666666666667 0.07407407407407407 0.037037037037037035 0.37037037037037035 0.07407407407407407 3 0
21397 "liberal leave democrats resist resistance antifa bluewave bluewave2018 👌 walkaway 👍 😆 🇺 🇸 🇺 🇸 🇺 🇸 maga 🇺 🇸 🇺 🇸 🇺 🇸" 0.5458333333333333 0.47619047619047616 0.0 0.047619047619047616 0.09523809523809523 1 1
51738 "emailmarkete sale teach create exclusive online traffic economy short lead sale url" 0.6416666666666667 0.07407407407407407 0.0 0.48148148148148145 0.1111111111111111 1 1
47445 "jeff session listen aclu antifa black life matter want chicago shooting" 0.44583333333333336 0.0 0.0 0.0 0.8947368421052632 3 1
27158 "amazon ship live christmas tree door stay damn light" 0.42916666666666664 0.0 0.0 0.47619047619047616 0.047619047619047616 2 1
26382 "@user sweet congratulation house break well" 0.31666666666666665 0.0 0.07692307692307693 0.38461538461538464 0.07692307692307693 3 0
17183 "@user bet lot safe sex tho kid not mom dicke" 0.5833333333333334 0.0 0.029411764705882353 0.5 0.08823529411764706 3 0
10595 "i2 speak nsfw" 0.15416666666666667 0.14285714285714285 0.0 0.2857142857142857 0.2857142857142857 1 1
49481 "jameycomey silent week know go indict 13:35   fbi doj   strzok page textmessage   qanon   patriotsfight   ty .@user   maga" 0.7875 0.3103448275862069 0.0 0.3448275862068966 0.1724137931034483 3 1
37949 "supernaturaltnt themanwhowouldbeke omg   @user amazing @user crowley cas great miss" 0.5416666666666666 0.10526315789473684 0.10526315789473684 0.3157894736842105 0.21052631578947367 3 0
96729 "available adoption lincoln county nc roger a001257 sex male neutered   age 13 week old intake 08/28/18" 0.4875 0.058823529411764705 0.0 0.058823529411764705 0.4117647058823529 1 1
42325 "conservative govt @user life hell whistleblower threaten regulator think govt promise protect whistleblower" 0.675 0.041666666666666664 0.041666666666666664 0.3333333333333333 0.125 2 1
21748 "apple live keynote appleevent" 0.15416666666666667 0.2 0.0 0.0 0.2 1 1
24316 "@user zuckerberg lie" 0.09583333333333334 0.3333333333333333 0.3333333333333333 0.0 0.3333333333333333 1 0
19516 "lilduval know u be go work tomorrow happyfriday smilebitch livingmybestlife ❤ hittemwithdashoulder" 0.5291666666666667 0.3333333333333333 0.0 0.13333333333333333 0.06666666666666667 1 1
79383 "antifahorst whuuuuut 😂   antifa maassen seehofer" 0.24583333333333332 0.5 0.0 0.0 0.125 2 1
64857 "notetomystalker n empire trust penance life n career true nature leave stone unturned get   leave     matter powerful" 0.9125 0.024390243902439025 0.0 0.3902439024390244 0.0 4 0
89936 "freeleahshaibu   negotiate release daughter @user @user" 0.3333333333333333 0.09090909090909091 0.18181818181818182 0.18181818181818182 0.18181818181818182 4 0
90362 "serenawilliam serena catch cheat coach collaborative think thief mind real thief umpire spot go call like couple bank robber blame guard call police" 1.1625 0.0196078431372549 0.0 0.47058823529411764 0.0 3 0
75620 "antifa   retweet stop watch" 0.275 0.1 0.0 0.2 0.1 1 1
24907 "100notout thank follow   🔷 leicester 🔹 @user voteforchange localelections2019 🔹 votetory voteconservative 🔷 cutcrime cutredtape cuttaxe cutgrass 🇬 🇧 betterserviceslowertaxe 🇬 🇧 🔵" 0.825 0.5 0.0 0.05 0.05 2 0
26259 "thingsyoushouldneverassume say okay smile maybe wanna worry" 0.45 0.06666666666666667 0.0 0.26666666666666666 0.0 1 0
76095 "repost @user get_repost love fool mistake dark image hold remember beauty feel" 0.7583333333333333 0.030303030303030304 0.030303030303030304 0.45454545454545453 0.06060606060606061 2 1
11557 "1 nick gehlfuss stan watch friend go stop tvtime" 0.35 0.125 0.0 0.375 0.0625 2 1
51963 "seo tip master fate online wise expect pity screw blame" 0.5458333333333333 0.07407407407407407 0.0 0.48148148148148145 0.037037037037037035 2 0
15180 "fortnitebattleroyale xboxshare @user    ban cheating scum   literally invisible" 0.425 0.15384615384615385 0.07692307692307693 0.23076923076923078 0.15384615384615385 2 1
58026 "maga qanon greatawakene inner wwg1wga nowcomesthepain walkaway goodbyedemocrat    ellison accuser say sideline party" 0.6458333333333334 0.42105263157894735 0.0 0.0 0.15789473684210525 1 1
26432 "truth build personal online traffic economy short supply qualified prospect sale url" 0.6625 0.034482758620689655 0.0 0.5172413793103449 0.10344827586206896 1 1
76565 "@user gun control wonder control body get suicide need control   24/7/365 gitmo pain come maga qanon benghazi   hope televise demise" 0.9375 0.10526315789473684 0.02631578947368421 0.34210526315789475 0.18421052631578946 5 0
91588 "antifa new cause" 0.1125 0.16666666666666666 0.0 0.3333333333333333 0.16666666666666666 1 1
58033 "balkan conservative unite family congress moldova" 0.2625 0.3333333333333333 0.0 0.2222222222222222 0.1111111111111111 1 1
81352 "boycottnfl .@user dead @user @user" 0.225 0.1 0.2 0.2 0.4 3 1
33133 "@user walkawayfromalldemocrat   michelle 8 year sure need bad advice new sheriff town   maga   vote color gender aka americans" 0.9666666666666667 0.04878048780487805 0.024390243902439025 0.3170731707317073 0.2682926829268293 4 1
96661 "constitutionday enforce u.s immigration law set law illegal alien set law citizen   trump maga rednationrise   nodaca" 0.6833333333333333 0.23076923076923078 0.0 0.23076923076923078 0.11538461538461539 2 1
91036 "blaseyford comical liberal want way woman need treat equal come ford testify unfair man ask question dem woman equal receive special treatment" 1.1541666666666666 0.02 0.0 0.5 0.0 2 0
56581 "2a gun control kill people need conceal carry" 0.2875 0.07692307692307693 0.0 0.0 1.0 1 1
22882 "ted feel appropriate public behavior unable control gopdysfunction" 0.5375 0.09523809523809523 0.0 0.42857142857142855 0.047619047619047616 3 1
66377 "followthewhiterabbit qanon greatawakene spygate walkaway qanon qarmy maga google maga poland fisadeclassification dearprofessorford url   dem senator corey booker molesting 15 year old 80 surface" 0.9416666666666667 0.3793103448275862 0.0 0.10344827586206896 0.1724137931034483 1 1
40842 "@user   stick comedy funny yo start political commentary pathetic" 0.49583333333333335 0.0 0.047619047619047616 0.3333333333333333 0.047619047619047616 2 0
73612 "@user holder need impeach" 0.15 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.16666666666666666 1 0
45709 "wearebroncos little guy love broncos big fan beon9 @user" 0.425 0.11764705882352941 0.058823529411764705 0.29411764705882354 0.11764705882352941 3 1
21338 "bbcnews cleverly cut nhs james cleverly conservative coalition health spending" 0.5125 0.15 0.0 0.35 0.1 1 1
15630 "2011 cute hell love 2015 look like antifa protestor freeze cold hunter need dye hair omg love redhead" 0.8041666666666667 0.0 0.0 0.3902439024390244 0.14634146341463414 3 1
15815 "believeallwomen think thing dumb happen liberal probably realize child equality treat woman man pretty sure well result culture" 1.075 0.024390243902439025 0.0 0.3902439024390244 0.024390243902439025 2 0
53858 "today important day life day bear day find mark twain" 0.4791666666666667 0.041666666666666664 0.0 0.5 0.0 2 0
89606 "theladybam speak ❤ simply good 🙏 🏼 spreadmarylove 👠 💃 onward" 0.3458333333333333 0.21428571428571427 0.0 0.21428571428571427 0.14285714285714285 3 1
30942 "medium credential poc problem @user   send dm like tweet" 0.4375 0.09523809523809523 0.047619047619047616 0.5238095238095238 0.14285714285714285 1 0
56973 "alert    win progressive conservative    ontario court appeal grant stay bill5   cut number toronto city councillor 47 25" 0.75 0.0625 0.0 0.40625 0.0625 2 0
24049 "sierraburgessisalos   phone ding 😂" 0.22916666666666666 0.1111111111111111 0.0 0.4444444444444444 0.0 1 0
79204 "@user metoo racist" 0.11666666666666667 0.2 0.2 0.4 0.2 1 0
46229 "gop act like wimp realize liberal hate regardless sentiment republicans stupid way tilt far left confirmkavanaughnow" 1.0958333333333334 0.046511627906976744 0.0 0.5116279069767442 0.023255813953488372 4 0
93101 "serenawilliam mother woman tour   embarrassingly entitled bully   yes kim clijster win major year have baby    @user @user @user" 0.8625 0.02702702702702703 0.08108108108108109 0.43243243243243246 0.13513513513513514 4 1
42196 "thearcher want brilliant karate kick shit" 0.3541666666666667 0.058823529411764705 0.0 0.47058823529411764 0.11764705882352941 1 0
38084 "5 fed agency hijake info fed agency extremist group secretly fund antifa blm soros cia" 0.4375 0.0 0.0 0.17647058823529413 0.11764705882352941 2 0
67973 "baldwinfundraise k street firm work pro bono gun control lobby law tammybaldwin fundrais url" 0.48333333333333334 0.25 0.0 0.125 0.1875 1 1
72071 "aafiasiddiqui convict terrorist widely hail daughter pakistan" 0.4125 0.1875 0.0 0.5 0.0625 2 1
34669 "dregsofsociety   deplorable    liberal usually dehumanize want exterminate later" 0.43333333333333335 0.15384615384615385 0.0 0.23076923076923078 0.07692307692307693 2 1
66054 "aldubloveandbeyond rise life friend know fall know friend" 0.5208333333333334 0.045454545454545456 0.0 0.5 0.0 1 0
15607 "gemini woman change scene liable change cast" 0.3541666666666667 0.0625 0.0 0.5625 0.0 1 0
13959 "wce favorite girl hope day awesome" 0.2875 0.06666666666666667 0.0 0.4 0.13333333333333333 3 1
34575 "emmyawards2018 rating tank expect   possibly stand watch liberal place time" 0.49583333333333335 0.047619047619047616 0.0 0.42857142857142855 0.0 2 0
27546 "@user cult like cap   hmm cult like cap maga   🤯 🤯" 0.30833333333333335 0.06666666666666667 0.06666666666666667 0.3333333333333333 0.13333333333333333 2 0
69203 "eagle set workout jeremy maclin accord @user week hurt" 0.5333333333333333 0.043478260869565216 0.043478260869565216 0.5217391304347826 0.043478260869565216 1 0
86385 "@user let friend civil discussion   totally fine tell face life sinful criticize lightly civil anymore deserve block" 0.9166666666666666 0.0 0.023809523809523808 0.5238095238095238 0.023809523809523808 3 0
20357 "@user gutierrez racebaiter" 0.26666666666666666 0.2 0.1 0.7 0.1 1 0
83011 "disarmthem antifa   jack participation trophy" 0.2625 0.2222222222222222 0.0 0.2222222222222222 0.3333333333333333 2 1
80059 "cognitivedissonancechallenge2018   painful conservative proceed caution" 0.43333333333333335 0.08333333333333333 0.0 0.4166666666666667 0.08333333333333333 3 1
52104 "chequer crash burn strasbourg hope cling power support ebb away @user party parliament country   time load webley" 0.8958333333333334 0.1111111111111111 0.027777777777777776 0.4722222222222222 0.027777777777777776 2 0
29531 "john_fund kavanaugh ford controversy 1991 honest liberal upset url @user" 0.5291666666666667 0.045454545454545456 0.045454545454545456 0.4090909090909091 0.13636363636363635 1 1
52445 "elitist actor nbc liberal dem hollywood emmy award toothless nbc self promotion onslaught pepper metoo crack plan stage okay democrats socialist liberal left walkaway" 1.0833333333333333 0.35 0.0 0.375 0.1 2 1
12746 "@user kellerman know 1 thing average man box brady hater rodgers maybe well thrower ie dan marino well qb brady jut look playoff record" 0.8708333333333333 0.0 0.024390243902439025 0.36585365853658536 0.07317073170731707 5 0
10991 "drford   dearprofessorford   fraud female @user group pay organize georgesoro" 0.42083333333333334 0.2 0.06666666666666667 0.26666666666666666 0.2 1 1
63725 "osaka say crowd noisy c go focus cuz great champ confuse score go 5 3" 0.675 0.02857142857142857 0.0 0.5428571428571428 0.0 2 0
57135 "bluewave dumptrump love 2 cooperate compromise w/ conservative trump supporter constantly vilify marginalized group constantly attack woman right 2 choice body" 0.9 0.07142857142857142 0.0 0.2857142857142857 0.0 1 0
11284 ".@user take season opener saturday highlight" 0.24583333333333332 0.0 0.0 0.2222222222222222 0.2222222222222222 3 1
57107 "@user @user @user ummmm fascism actually start mussolini italy antifa anonymous anonymous censor like antifa relate anonymous anti censorship" 0.8625 0.0 0.08571428571428572 0.4 0.11428571428571428 3 1
72369 "nightmayor dt cycle track easily open antifa tennis court inside crescent height able trash nenshi communist vape shop" 0.6125 0.041666666666666664 0.0 0.25 0.041666666666666664 1 0
84879 "mplspotlight meet stefanie new adult service librarian put lot hour clean collection favorite find book unique home sure hi monrolib" 1.075 0.0425531914893617 0.0 0.425531914893617 0.02127659574468085 6 1
