id tweet length hashtag_% mentions_% stop_words_% uppercase_% sent_count has_url
98916 "antifa bedfellow democratic socialists america dsa jamesokeefe expose insert government attempt bring america   trump maga 🇺 🇸 deepstate" 0.8583333333333333 0.21428571428571427 0.0 0.35714285714285715 0.14285714285714285 1 1
32190 "@user antifa ts level influence scary" 0.2 0.0 0.125 0.125 0.25 2 0
27550 "@user account quasi anonymous completely anon twitter ban quasi anon anon account tweet insane shit drown twitter bullshit ban" 1.1 0.0 0.02127659574468085 0.46808510638297873 0.06382978723404255 5 0
24040 "liberal pathetic   innocent prove guilty mean   democrats look party need rapist hang   kavanaughisinnocent walkawayfromdemocrat liberallie straight pitts hell 🔥" 1.0083333333333333 0.1388888888888889 0.0 0.3888888888888889 0.16666666666666666 5 1
73516 "$ 10 million reallocate fema ice guy give zero shit name trump mid atlantic" 0.6083333333333333 0.0 0.0 0.2962962962962963 0.1111111111111111 5 1
88905 "fortnitebattleroyale xboxshare @user    ban cheating scum   literally invisible" 0.425 0.15384615384615385 0.07692307692307693 0.23076923076923078 0.15384615384615385 2 1
42112 "sesamestreet bertandernie conversation unattractive creator say create character gay attack" 0.6291666666666667 0.08695652173913043 0.0 0.4782608695652174 0.0 2 0
37740 "serenawilliam painful watch listen" 0.375 0.0625 0.0 0.625 0.0 1 0
72405 "colinkapernaeck sit ass complain time black people die hard white liberal think cause aka @user wake heck stfu colin civil right hero martyr near" 1.075 0.02 0.02 0.46 0.04 4 0
47445 "jeff session listen aclu antifa black life matter want chicago shooting" 0.44583333333333336 0.0 0.0 0.0 0.8947368421052632 3 1
27158 "amazon ship live christmas tree door stay damn light" 0.42916666666666664 0.0 0.0 0.47619047619047616 0.047619047619047616 2 1
17183 "@user bet lot safe sex tho kid not mom dicke" 0.5833333333333334 0.0 0.029411764705882353 0.5 0.08823529411764706 3 0
42325 "conservative govt @user life hell whistleblower threaten regulator think govt promise protect whistleblower" 0.675 0.041666666666666664 0.041666666666666664 0.3333333333333333 0.125 2 1
15180 "fortnitebattleroyale xboxshare @user    ban cheating scum   literally invisible" 0.425 0.15384615384615385 0.07692307692307693 0.23076923076923078 0.15384615384615385 2 1
58026 "maga qanon greatawakene inner wwg1wga nowcomesthepain walkaway goodbyedemocrat    ellison accuser say sideline party" 0.6458333333333334 0.42105263157894735 0.0 0.0 0.15789473684210525 1 1
81352 "boycottnfl .@user dead @user @user" 0.225 0.1 0.2 0.2 0.4 3 1
33133 "@user walkawayfromalldemocrat   michelle 8 year sure need bad advice new sheriff town   maga   vote color gender aka americans" 0.9666666666666667 0.04878048780487805 0.024390243902439025 0.3170731707317073 0.2682926829268293 4 1
91036 "blaseyford comical liberal want way woman need treat equal come ford testify unfair man ask question dem woman equal receive special treatment" 1.1541666666666666 0.02 0.0 0.5 0.0 2 0
22882 "ted feel appropriate public behavior unable control gopdysfunction" 0.5375 0.09523809523809523 0.0 0.42857142857142855 0.047619047619047616 3 1
40842 "@user   stick comedy funny yo start political commentary pathetic" 0.49583333333333335 0.0 0.047619047619047616 0.3333333333333333 0.047619047619047616 2 0
73612 "@user holder need impeach" 0.15 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.16666666666666666 1 0
15815 "believeallwomen think thing dumb happen liberal probably realize child equality treat woman man pretty sure well result culture" 1.075 0.024390243902439025 0.0 0.3902439024390244 0.024390243902439025 2 0
24049 "sierraburgessisalos   phone ding 😂" 0.22916666666666666 0.1111111111111111 0.0 0.4444444444444444 0.0 1 0
79204 "@user metoo racist" 0.11666666666666667 0.2 0.2 0.4 0.2 1 0
46229 "gop act like wimp realize liberal hate regardless sentiment republicans stupid way tilt far left confirmkavanaughnow" 1.0958333333333334 0.046511627906976744 0.0 0.5116279069767442 0.023255813953488372 4 0
42196 "thearcher want brilliant karate kick shit" 0.3541666666666667 0.058823529411764705 0.0 0.47058823529411764 0.11764705882352941 1 0
34669 "dregsofsociety   deplorable    liberal usually dehumanize want exterminate later" 0.43333333333333335 0.15384615384615385 0.0 0.23076923076923078 0.07692307692307693 2 1
34575 "emmyawards2018 rating tank expect   possibly stand watch liberal place time" 0.49583333333333335 0.047619047619047616 0.0 0.42857142857142855 0.0 2 0
20357 "@user gutierrez racebaiter" 0.26666666666666666 0.2 0.1 0.7 0.1 1 0
52445 "elitist actor nbc liberal dem hollywood emmy award toothless nbc self promotion onslaught pepper metoo crack plan stage okay democrats socialist liberal left walkaway" 1.0833333333333333 0.35 0.0 0.375 0.1 2 1
10991 "drford   dearprofessorford   fraud female @user group pay organize georgesoro" 0.42083333333333334 0.2 0.06666666666666667 0.26666666666666666 0.2 1 1
57135 "bluewave dumptrump love 2 cooperate compromise w/ conservative trump supporter constantly vilify marginalized group constantly attack woman right 2 choice body" 0.9 0.07142857142857142 0.0 0.2857142857142857 0.0 1 0
72369 "nightmayor dt cycle track easily open antifa tennis court inside crescent height able trash nenshi communist vape shop" 0.6125 0.041666666666666664 0.0 0.25 0.041666666666666664 1 0
42192 "arunjaitleystepdown shameless fm history india audacity shamelessness lie public disgrace post" 0.6083333333333333 0.08333333333333333 0.0 0.5 0.041666666666666664 1 0
43587 "conservative £ 2 bn house trick @user   crock sh#te @user housingcrisis" 0.4 0.13333333333333333 0.13333333333333333 0.13333333333333333 0.2 2 1
10684 "2 week resp know shit ass vacation mode 😪" 0.3333333333333333 0.0 0.0 0.3888888888888889 0.05555555555555555 1 0
41553 "coupdetat spain catalona spain   fakedemocracy @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user cddr shameonspain wakeupeurope @user @user" 0.8416666666666667 0.26666666666666666 0.5666666666666667 0.13333333333333333 0.6 2 1
62986 "liberalismisamentaldisorder danger country liberal show utterly hateful care truth care power" 0.7625 0.06896551724137931 0.0 0.5862068965517241 0.10344827586206896 3 0
70051 "@user   coranated attack idiot loon bad bad election u imagine idiot want rid economy 401 interest rate polished politician idiot" 1.075 0.0 0.021739130434782608 0.5 0.021739130434782608 4 0
73642 "@user @user awwww stink cute old" 0.25833333333333336 0.0 0.15384615384615385 0.38461538461538464 0.15384615384615385 2 0
10727 "benghazi   haiti   uraniumone   sethrich justice department need double standard rich powerful mean rob seal murder draintheswamp   hillaryforprison   votere maga" 1.0041666666666667 0.24242424242424243 0.0 0.24242424242424243 0.06060606060606061 4 1
11645 "jointhefight     join fight american communist democrats     liberal take crap edge come   openly promote destruction   america   jointhefightagainstcommunism" 1.0 0.06060606060606061 0.0 0.42424242424242425 0.06060606060606061 3 1
72274 "@user @user state talk zionist involvement 9/11 metaphysical masturbation disinformation agent take advantage people less intellect ashamed zionel" 1.0291666666666666 0.025 0.05 0.475 0.05 2 0
21524 "khaleesi kinda watch hiac wtf think person pffft pathetic" 0.36666666666666664 0.125 0.0 0.25 0.125 3 1
84579 "🤷 🏽‍ ♂ ️ female b shit" 0.1625 0.0 0.0 0.375 0.125 1 1
59519 "declassifydocument love watch liberal like maria squirm outnumber" 0.32083333333333336 0.2222222222222222 0.0 0.0 0.1111111111111111 2 0
51386 "politicsinfocus look donald duck stop patronize" 0.3125 0.08333333333333333 0.0 0.25 0.08333333333333333 3 1
10918 "carbontax work ton money canadian pocket   .@user   .@user   .@user .@user   trudeau win 2015 campaign national carbon tax conservative die want death 2019 oblige" 1.075 0.023809523809523808 0.0 0.30952380952380953 0.16666666666666666 9 1
57541 "antonia evans sex traffic cremate" 0.21666666666666667 0.0 0.0 0.375 0.0 1 0
25125 "theview stormy trap dollar bill face poor pornstar worry democratic party leader" 0.5416666666666666 0.04 0.0 0.52 0.0 1 0
61295 "entertainment agency go to ass" 0.3125 0.0 0.0 0.5 0.07142857142857142 2 1
53351 "trump trump piece evidence obstruction justice talk crime machine" 0.5166666666666667 0.05 0.0 0.45 0.0 2 0
25463 "disarmthem go moronic antifa type good way encourage dumbass rightfully speedrocke open carry user practice weapon retention gun grab badly try shoot 2a" 1.1666666666666667 0.0392156862745098 0.0 0.43137254901960786 0.0392156862745098 6 1
85613 "christinebford liberalsaredesperate @user time liberal way cry racism sexual assault hard believe" 0.5583333333333333 0.10526315789473684 0.05263157894736842 0.3157894736842105 0.05263157894736842 2 0
85886 "cincinnatienquirer step gun control finally take massshhote damn door step editor wake better late" 0.6666666666666666 0.15384615384615385 0.0 0.34615384615384615 0.07692307692307693 3 1
54621 "bitch fuck come" 0.15416666666666667 0.0 0.0 0.16666666666666666 0.16666666666666666 2 1
80397 "liberal reach peak desperation phillipruddock talk turnbull convince help wentworthvote 18 sept 2018   @user auspol lnp nswpol @user   @user @user lnpmeme" 0.8666666666666667 0.25 0.125 0.03125 0.1875 1 1
68875 "$ uicideboy$ halloween aboout sooooo fuck spooky" 0.26666666666666666 0.0 0.0 0.3 0.3 1 0
67926 "democrat control city strict gun control law @user want blame gop um rich democrats try black poverty walkaway" 0.7208333333333333 0.13333333333333333 0.03333333333333333 0.3333333333333333 0.1 2 1
41588 "@user get love people make law tend know subject make law hear gun control law people try pass state" 0.8333333333333334 0.0 0.02564102564102564 0.4358974358974359 0.02564102564102564 2 0
51948 "@user walkawayfromcatholicism corrupt core giant autocratic pedophile ring" 0.43333333333333335 0.0625 0.0625 0.5 0.0625 1 0
28196 "california patriot especially ca21   obama soro attempt house seat control congress   tj cox   shill candidate front dastardly duo   vote david valadao house dist 21 follow @user" 1.1625 0.041666666666666664 0.020833333333333332 0.3958333333333333 0.125 5 1
50376 "take nigga bio" 0.2 0.0 0.0 0.45454545454545453 0.09090909090909091 2 1
45304 "arrestgeorgesoros fund domesticterrorist antifa" 0.24583333333333332 0.5 0.0 0.0 0.16666666666666666 1 1
27228 "conservative govt run debt spite austerity cut rich double wealth inequality   url @user" 0.55 0.09090909090909091 0.045454545454545456 0.4090909090909091 0.09090909090909091 2 1
57326 "crowderconfront continue expose sjw bully paper tiger conservative fight truth fact dontbeafraid confrontwithtruth" 0.6833333333333333 0.13636363636363635 0.0 0.36363636363636365 0.09090909090909091 2 1
88221 "biggbosstelugu2 kaushalarmy cum @user fan" 0.2791666666666667 0.2 0.1 0.4 0.2 1 1
17714 "1 son   knockin fuckin park" 0.20416666666666666 0.1111111111111111 0.0 0.3333333333333333 0.1111111111111111 1 1
97610 "@user @user @user okay anybody eredivise score 15 + goal shit league bundesliga team competitive euro competition mexico produce talent like pulisic long time okay maybe guy day" 1.0291666666666666 0.0 0.07142857142857142 0.2857142857142857 0.07142857142857142 6 0
63048 "kalyani stupid teenager totally despise atrocity aunty anupriya blame mom death stop listen anupriya story make vile accusation    tujhsehairaabta zeetvserial" 1.1333333333333333 0.06818181818181818 0.0 0.4772727272727273 0.022727272727272728 4 0
30075 "kalyani stupid teenager totally despise atrocity aunty anupriya blame mom death stop listen anupriya story make vile accusation    tujhsehairaabta zeetvserial" 1.1333333333333333 0.06818181818181818 0.0 0.4772727272727273 0.022727272727272728 4 0
60466 "christian america trump example liberal support open border guess conservative support school shooting    explain make america great" 0.7875 0.10714285714285714 0.0 0.21428571428571427 0.03571428571428571 2 0
25685 "@user @user @user disingenuous person senate senator hide shame despicable behavior scotus hearing" 0.6916666666666667 0.0 0.1 0.4666666666666667 0.16666666666666666 2 0
16333 "democrats liberal threaten armed nazis talk disarmament disconnection military lifestyle   broadcast armory killskill rightfuckingnow" 0.9833333333333333 0.3939393939393939 0.0 0.48484848484848486 0.030303030303030304 2 1
78417 "699 want tell hang think fun lmao dick tongue people easily suck haha kid aside be not want tongue dick look hella weird choice weird" 1.1041666666666667 0.0 0.0 0.37037037037037035 0.037037037037037035 6 0
51525 "avalanche sorry love asshole know maga" 0.36666666666666664 0.10526315789473684 0.0 0.3157894736842105 0.21052631578947367 5 0
84550 "ff @user alien future 🙌 🏻 👽 🌃" 0.20416666666666666 0.09090909090909091 0.09090909090909091 0.45454545454545453 0.2727272727272727 1 1
23530 "familiarwife jh omg crazy wj wait! yes interested assistant manager cha bh guy look like good pair vo have sit jh don't wj let live life let news collision hwy congestion jh woo jin~" 1.1791666666666667 0.02127659574468085 0.0 0.3404255319148936 0.06382978723404255 4 1
57284 "thingsdarthvaderwouldneversay yup white mask privilege fine try black mask blacklivesmatter qanon antifa alexjone infowar starwar maytheforcebewithyou thirdshiftzombie podcast radio whitesupremacy" 1.0583333333333333 0.41379310344827586 0.0 0.1724137931034483 0.034482758620689655 2 1
59700 "say cool feel type way speak fuck" 0.35 0.0 0.0 0.42105263157894735 0.0 1 0
13433 "cuckservative traitor bad fortnite player url conservative triggerwarningradio" 0.3958333333333333 0.3 0.0 0.0 0.1 1 1
80197 "barbara boxer liberal want use rape political tactic better hard evidence word evidence call hearsay note   corner bathroom hand 35 year ago prove wrong" 1.175 0.01818181818181818 0.0 0.09090909090909091 0.2545454545454545 6 1
79309 "constitutionday odd alt right conservative ruin constitution want guncontrolnow one ruin constitution get upset foreigner come land white want live" 1.1666666666666667 0.043478260869565216 0.0 0.5434782608695652 0.0 1 0
47696 "liberallogic   kavanaugh look predatory guilty   liberal dangerous people govern" 0.5958333333333333 0.15789473684210525 0.0 0.3157894736842105 0.10526315789473684 4 1
71294 "breaking greece molotov cocktail fly protest honouring kill antifa arti url @user" 0.4375 0.13333333333333333 0.06666666666666667 0.13333333333333333 0.26666666666666666 2 1
55633 "orrinhatch believe sexist clueless old fart get weigh woman charge supreme court nominee spout old nasty shit spew 20 + year ago anita hill time good riddance neanderthal" 1.1083333333333334 0.021739130434782608 0.0 0.2826086956521739 0.021739130434782608 4 0
87934 "4 2 think hard come gabriel lizard themed glitter bombing antifa mech pilot superhero power corrupt log company buff lesbian heart uniform literally love" 1.1583333333333334 0.0 0.0 0.3829787234042553 0.0 5 0
57732 "repost theleadersmindset 📍 hola leader 🔥 ✔ ️type ready ready follow step set goal stay quiet smash shit clap damn" 0.7958333333333333 0.027777777777777776 0.0 0.3055555555555556 0.05555555555555555 2 1
27455 "liberal democrats stand walkaway" 0.32083333333333336 0.21428571428571427 0.0 0.2857142857142857 0.14285714285714285 2 1
83466 "beeto demonstrate lose election texas    url maga @user rkba @user dvc" 0.3875 0.3125 0.125 0.0 0.3125 1 1
48657 "bitch think nigga money tf" 0.2708333333333333 0.0 0.0 0.46153846153846156 0.0 1 0
89635 "extremely bullshit" 0.15 0.0 0.0 0.5 0.16666666666666666 2 1
89603 "7 fucking year mytwitteranniversary" 0.175 0.2 0.0 0.0 0.2 2 1
86611 "dem disgusting believe woman accuse conservative abuse crime liberal accuse ignore accusation" 0.6125 0.045454545454545456 0.0 0.3181818181818182 0.045454545454545456 4 1
12193 "christineblaseyford harass member antifa radical arm democratic party fund george soros   voteredtosaveamerica" 0.6458333333333334 0.09090909090909091 0.0 0.45454545454545453 0.0 2 0
63985 "50 cent call joe budden bullshit instagram url" 0.25416666666666665 0.0 0.0 0.0 0.18181818181818182 1 1
20522 "bb20 actually question people want jc win angela way mean say n word repeatly make fun eat disorder sexually harass houseguests.she underdog win not use excuse bb20   tangela" 1.1166666666666667 0.0625 0.0 0.3958333333333333 0.0 3 0
94260 "2018 surprise start   karma bitch watch" 0.30416666666666664 0.0 0.0 0.38461538461538464 0.07692307692307693 3 1
70324 "alright let right god bc mother nature like fuck human" 0.30833333333333335 0.0 0.0 0.26666666666666666 0.06666666666666667 1 1
89329 "hillary 16 angrydemocrat worldwarq wwg1wga maga redtsunami americafirst walkaway truth" 0.49166666666666664 0.6 0.06666666666666667 0.2 0.2 1 1
11100 "antifa recruit designate terrorist organization" 0.275 0.2222222222222222 0.0 0.3333333333333333 0.1111111111111111 1 1
83240 "hypocrite democratshateamerica liberalismisamentaldisorder liberal touch turn absolute shit" 0.49166666666666664 0.2727272727272727 0.0 0.0 0.7272727272727273 1 1
81890 "@user @user say medium money soro dip shit waters create civil war" 0.4083333333333333 0.0 0.1 0.3 0.15 1 0
72037 "texas ted cruz campaign send people solicitation disguise official look county summon elderly resident confuse notice appear skeezy" 0.7833333333333333 0.034482758620689655 0.0 0.3103448275862069 0.034482758620689655 4 1
78301 "1 tf see shit" 0.1125 0.0 0.0 0.14285714285714285 0.14285714285714285 3 1
94607 "find m*neta behavior funny fuck die" 0.25416666666666665 0.0 0.0 0.36363636363636365 0.0 1 0
72531 "goodmorningamerica   tuesdaymotivation thankyou fathergod americanpeople begin truth governmentcorruption @user @user @user mediacorruption noredaction declassifyfisa declassification completely obama hillaryclinton lie leaker liberal" 1.1916666666666667 0.5517241379310345 0.10344827586206896 0.2413793103448276 0.13793103448275862 1 1
98575 "@user difference state inane asinine comment solidify bring fact truth lie bullshit present single shred credible evidence support single thing say lies get" 1.1916666666666667 0.0 0.019230769230769232 0.4230769230769231 0.07692307692307693 3 0
58342 "@user damn feel shit loud lol" 0.2 0.0 0.09090909090909091 0.2727272727272727 0.18181818181818182 2 0
39429 "msnbc hardball @user bingo absolutely correct bring president obama president obama humiliate white house correspondent dinner guarantee definite driver hate president obama" 1.1208333333333333 0.044444444444444446 0.022222222222222223 0.4222222222222222 0.06666666666666667 2 0
18786 "cnnisfakenew @user @user wonder rating suck cnnisajoke fakenew maga" 0.39166666666666666 0.3076923076923077 0.15384615384615385 0.23076923076923078 0.3076923076923077 1 1
35785 "$ b album definitely worth fucking wait" 0.175 0.0 0.0 0.14285714285714285 0.0 1 0
67049 "joescarborough vile excuse journalist criticize trump refuse come clean death intern office stop talk start talk involvement loriklausutis @user" 1.05 0.07317073170731707 0.024390243902439025 0.4634146341463415 0.12195121951219512 4 0
82273 "be shit ask include" 0.21666666666666667 0.0 0.0 0.3333333333333333 0.0 1 0
98216 "dreg society labelingand dehumanizing conservatives.i suggest conservative ammo dry gun load fascist liberal leave think conservative quietly internment camp slaughter street need reality check" 1.175 0.0 0.0 0.2926829268292683 0.1951219512195122 2 1
37649 "feinstein not truthful   loer liar" 0.30416666666666664 0.07692307692307693 0.0 0.46153846153846156 0.07692307692307693 3 1
14582 "lifeisbutepu sex anytime want single" 0.2791666666666667 0.08333333333333333 0.0 0.5833333333333334 0.0 1 0
59751 "nigeria naija 9ja incompetent leader nigeria history atiku blast buhari url championnewsng" 0.5458333333333333 0.14285714285714285 0.0 0.19047619047619047 0.09523809523809523 1 1
92215 "emmys   ex crackhead liberal democrats" 0.31666666666666665 0.08333333333333333 0.0 0.5 0.0 1 0
22311 "@user diversity work join new group want team    islam hate non muslim    fail   unicorn" 0.5916666666666667 0.16666666666666666 0.041666666666666664 0.4583333333333333 0.041666666666666664 2 0
75125 "want kick twitterfuck ass" 0.14583333333333334 0.0 0.0 0.0 0.8571428571428571 1 0
21354 "faileddemfeinstein quit decade ago disgrace   feinstein blame gop kavanaugh accuser stay mum admit truthful" 0.7208333333333333 0.04 0.0 0.24 0.12 3 1
22594 "@user @user @user fascism liberal antifa accord meme" 0.36666666666666664 0.0 0.2 0.4666666666666667 0.2 1 0
19410 "@user fuck" 0.041666666666666664 0.0 0.5 0.0 0.5 1 0
33394 "grown ass woman probably 10 year old currently spread rumor talk nice work get satan ❤ ️" 0.6291666666666667 0.0 0.0 0.3793103448275862 0.0 2 0
56513 "conservative care post @user propaganda" 0.2833333333333333 0.1111111111111111 0.1111111111111111 0.2222222222222222 0.2222222222222222 1 1
59691 "idiot beneath lol fool liberal maga kag 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸" 0.39166666666666666 0.2 0.0 0.13333333333333333 0.26666666666666666 4 1
41997 "@user kind explanation tone deaf   hard feel kind ilk repeatedly" 0.49166666666666664 0.0 0.045454545454545456 0.5 0.045454545454545456 2 0
56637 "amazonpet etta tricky photograph colouring beautiful know charge dibs treat shout attention come house kill wild rabbit hang hutch" 1.1833333333333333 0.018867924528301886 0.0 0.5471698113207547 0.03773584905660377 4 1
19815 "sugardaddy retweet 30 like share meme talk dumb shit cuz baby break shit love rich" 0.6875 0.030303030303030304 0.0 0.48484848484848486 0.030303030303030304 2 1
97410 "geoffreyowen nigga understand level career pursuit" 0.30416666666666664 0.125 0.0 0.25 0.0 1 0
77746 "death metal want death metal tell hateful keebler elf death metal" 0.5458333333333333 0.0 0.0 0.13043478260869565 0.43478260869565216 3 1
17704 "kavanaugh disciple anthony kennedy 🎁 ed liberal w/3 unconstitutional opinion trump con con conservative 🤔 e scotus move right @user smart bk 🏁 will idiot tuesdaythought" 1.1 0.07142857142857142 0.023809523809523808 0.30952380952380953 0.09523809523809523 6 1
61674 "america   tear wall url tcot partisanship trump thewall borderwall liberty civilsociety think conservative democrats progressive liberal independent libertarian gop dnc criticalthinking" 0.925 0.7916666666666666 0.0 0.08333333333333333 0.125 2 1
39860 "dickhead probably yes" 0.1375 0.0 0.0 0.14285714285714285 0.14285714285714285 2 0
21826 "cr1tikal voice smef ass cheek" 0.14583333333333334 0.0 0.0 0.16666666666666666 0.0 1 0
79934 "@user because know real leader fall van like sack potato" 0.3625 0.0 0.0625 0.375 0.0625 1 0
55048 "boycottnike campaign continue grow   pay overseas staff $ 0.20 hour okay staff    exploit poor woman man world   americans stand" 0.925 0.02702702702702703 0.0 0.43243243243243246 0.02702702702702703 4 1
76833 "news jeff session want death listen aclu antifa black life matter url cnbc" 0.4375 0.1111111111111111 0.0 0.2222222222222222 0.2222222222222222 1 1
55832 "david miliband davidmiliband fly away   newyork liberal democrats flee corbynist hatred jews" 0.5625 0.36363636363636365 0.0 0.36363636363636365 0.045454545454545456 1 0
32056 "game suck" 0.10416666666666667 0.0 0.0 0.2 0.0 1 0
67841 "ibelieveblaseyford liar fat ugly libreal snowflake sell   cash dems iran   speak   johnkerryiranmeeting" 0.7125 0.10344827586206896 0.0 0.41379310344827586 0.0 3 0
94427 "conservative represent canadian    authoritarian scum    cdnpoli onpoli" 0.4166666666666667 0.23076923076923078 0.0 0.23076923076923078 0.15384615384615385 3 1
96594 "ford attorney say receive death threat family safety proof democrats antifa promote circus" 0.75 0.1 0.0 0.5 0.0 2 0
62689 "scottgimple ruin thewalkingdead feartwd hope check cash forever job amc" 0.6375 0.15384615384615385 0.0 0.5769230769230769 0.038461538461538464 3 0
35968 "season tom brady niggas" 0.22916666666666666 0.0 0.0 0.5454545454545454 0.0 1 0
14516 "lifeisbutepu black word nigga feel niggas" 0.35833333333333334 0.0625 0.0 0.5625 0.0625 3 1
15866 "austerity low pay tuitionfee   lack housing wage fall universalcredit unaffordable rent nhs crisis crap railway shop brexit deal exit eu windrush grenfell    8 short year @user completely fuck uk" 1.0375 0.18421052631578946 0.02631578947368421 0.15789473684210525 0.10526315789473684 1 0
57185 "@user thosethataretheloud afraid justice come bono scam like clintonfoundation pedowood haiti" 0.5375 0.2777777777777778 0.05555555555555555 0.3333333333333333 0.16666666666666666 1 1
91430 "3 day bbc radio 2 festival day decide tell headline act come anymore thank lot pay fortune tonne act shit interest 😑 👍 🏻" 0.9416666666666667 0.0 0.0 0.5 0.020833333333333332 2 0
29203 "tytlive trump need danger country world   way rid good" 0.49166666666666664 0.038461538461538464 0.0 0.6153846153846154 0.0 2 0
27913 "@user davidhogg" 0.13333333333333333 0.25 0.25 0.0 0.25 1 0
53325 "28 27 25 21 like miserable unpleasant like tell happy get divorce bear like cool cool literally bear hatred awesome wonder fuckup" 1.1625 0.0 0.0 0.42592592592592593 0.037037037037037035 2 0
46410 "desantis = deracist bad choice distance prez comment today question death puerto rico hurricane maria @user @user whataputz" 0.7541666666666667 0.07142857142857142 0.07142857142857142 0.39285714285714285 0.07142857142857142 1 0
26072 "0 1 lose acca fucking fight cba" 0.19583333333333333 0.0 0.0 0.4 0.0 1 0
16856 "@user @user use time be gun control debate debate free speech taxis yes choose irresponsible choose argue responsible s wrong justify murder say alive right" 1.1833333333333333 0.0 0.03571428571428571 0.4642857142857143 0.05357142857142857 5 0
89200 "@user @user hell think" 0.1875 0.0 0.2 0.4 0.2 1 0
45269 "liberalismisamentaldisorder hypocrite democratshateamerica democratsaredangerous liberal touch turn absolute shit" 0.5791666666666667 0.3333333333333333 0.0 0.0 0.6666666666666666 2 1
15437 "88 nigga podcast youtube channel dedicate shit be get solve" 0.45416666666666666 0.0 0.0 0.42105263157894735 0.05263157894736842 1 1
91472 "anytime randomly bust laugh remember dumb shit albria say 😭 😭" 0.38333333333333336 0.0 0.0 0.1875 0.125 1 0
98531 "@user @user 😂 like jewish people claim hold money sound familiar left wing libtard   family family kkk hate jews funny gun control funny good luck" 1.0333333333333334 0.0 0.043478260869565216 0.34782608695652173 0.08695652173913043 7 0
43753 "5k bitch 🎉 💙" 0.05416666666666667 0.0 0.0 0.0 0.0 1 0
